,warning id,project,bug_pattern,commit,last_commit_checked,?,bug pattern category,package,class,field,method,type,expr,idents,start_line,end_line,label (automatically determined),commit url,"commit url (of the version compared to, if closed)",code (if open),label,method_content
215,1040,tomcat,EI_EXPOSE_REP,B,last,,MALICIOUS_CODE,org.apache.tomcat.util.bcel.classfile,org.apache.tomcat.util.bcel.classfile.JavaClass,attributes,getAttributes,,attributes,attributes,120,120,close,https://github.com/apache/tomcat/tree/ad9a49cb08bf004af97cad465bba45d21d112325//java/org/apache/tomcat/util/bcel/classfile/JavaClass.java#L120,https://github.com/apache/tomcat/tree/2b5ab0627098a0b6654afebb914d7c25fd98638d//java/org/apache/tomcat/util/bcel/classfile/JavaClass.java,,unknown,"public Attribute[] getAttributes() {
        return attributes;
    }"
216,1058,tomcat,EI_EXPOSE_REP,B,last,,MALICIOUS_CODE,org.apache.catalina.deploy,org.apache.catalina.deploy.ContextService,serviceqname,getServiceqname,,this.serviceqname,serviceqname,133,133,close,https://github.com/apache/tomcat/tree/ad9a49cb08bf004af97cad465bba45d21d112325//java/org/apache/catalina/deploy/ContextService.java#L133,https://github.com/apache/tomcat/tree/2b5ab0627098a0b6654afebb914d7c25fd98638d//java/org/apache/catalina/deploy/ContextService.java,,unknown,"public String[] getServiceqname() {
        return (this.serviceqname);
    }"
217,1145,tomcat,EI_EXPOSE_REP,B,last,,MALICIOUS_CODE,org.apache.catalina.deploy,org.apache.catalina.deploy.SecurityCollection,methods,findMethods,,methods,methods,262,262,close,https://github.com/apache/tomcat/tree/ad9a49cb08bf004af97cad465bba45d21d112325//java/org/apache/catalina/deploy/SecurityCollection.java#L262,https://github.com/apache/tomcat/tree/2b5ab0627098a0b6654afebb914d7c25fd98638d//java/org/apache/catalina/deploy/SecurityCollection.java,,unknown,"public String[] findMethods() {

        return (methods);

    }"
218,1243,tomcat,EI_EXPOSE_REP,B,last,,MALICIOUS_CODE,org.apache.catalina.deploy,org.apache.catalina.deploy.SecurityConstraint,collections,findCollections,,collections,collections,296,296,close,https://github.com/apache/tomcat/tree/ad9a49cb08bf004af97cad465bba45d21d112325//java/org/apache/catalina/deploy/SecurityConstraint.java#L296,https://github.com/apache/tomcat/tree/2b5ab0627098a0b6654afebb914d7c25fd98638d//java/org/apache/catalina/deploy/SecurityConstraint.java,,unknown,"public SecurityCollection[] findCollections() {

        return (collections);

    }"
219,1247,tomcat,EI_EXPOSE_REP,B,last,,MALICIOUS_CODE,org.apache.catalina.deploy,org.apache.catalina.deploy.SecurityConstraint,authRoles,findAuthRoles,,authRoles,authRoles,265,265,close,https://github.com/apache/tomcat/tree/ad9a49cb08bf004af97cad465bba45d21d112325//java/org/apache/catalina/deploy/SecurityConstraint.java#L265,https://github.com/apache/tomcat/tree/2b5ab0627098a0b6654afebb914d7c25fd98638d//java/org/apache/catalina/deploy/SecurityConstraint.java,,unknown,"public String[] findAuthRoles() {

        return (authRoles);

    }"
220,1400,tomcat,EI_EXPOSE_REP,B,last,,MALICIOUS_CODE,org.apache.catalina.deploy,org.apache.catalina.deploy.FilterMap,servletNames,getServletNames,,this.servletNames,servletNames,86,86,close,https://github.com/apache/tomcat/tree/ad9a49cb08bf004af97cad465bba45d21d112325//java/org/apache/catalina/deploy/FilterMap.java#L86,https://github.com/apache/tomcat/tree/2b5ab0627098a0b6654afebb914d7c25fd98638d//java/org/apache/catalina/deploy/FilterMap.java,,unknown,"public String[] getServletNames() {
        if (matchAllServletNames) {
            return new String[] {};
        } else {
            return (this.servletNames);
        }
    }"
221,1512,tomcat,EI_EXPOSE_REP2,B,last,,MALICIOUS_CODE,org.apache.catalina.deploy,org.apache.catalina.deploy.ContextService,serviceqname,setServiceqname,,serviceqname,"serviceqname,serviceqname",149,149,close,https://github.com/apache/tomcat/tree/ad9a49cb08bf004af97cad465bba45d21d112325//java/org/apache/catalina/deploy/ContextService.java#L149,https://github.com/apache/tomcat/tree/2b5ab0627098a0b6654afebb914d7c25fd98638d//java/org/apache/catalina/deploy/ContextService.java,,unknown,"public void setServiceqname(String[] serviceqname) {
        this.serviceqname = serviceqname;
    }"
222,1608,tomcat,EI_EXPOSE_REP,B,last,,MALICIOUS_CODE,org.apache.catalina.deploy,org.apache.catalina.deploy.FilterMap,urlPatterns,getURLPatterns,,this.urlPatterns,urlPatterns,131,131,close,https://github.com/apache/tomcat/tree/ad9a49cb08bf004af97cad465bba45d21d112325//java/org/apache/catalina/deploy/FilterMap.java#L131,https://github.com/apache/tomcat/tree/2b5ab0627098a0b6654afebb914d7c25fd98638d//java/org/apache/catalina/deploy/FilterMap.java,,unknown,"public String[] getURLPatterns() {
        if (matchAllUrlPatterns) {
            return new String[] {};
        } else {
            return (this.urlPatterns);
        }
    }"
223,1675,tomcat,EI_EXPOSE_REP,B,last,,MALICIOUS_CODE,org.apache.catalina.deploy,org.apache.catalina.deploy.SecurityCollection,omittedMethods,findOmittedMethods,,omittedMethods,omittedMethods,274,274,close,https://github.com/apache/tomcat/tree/ad9a49cb08bf004af97cad465bba45d21d112325//java/org/apache/catalina/deploy/SecurityCollection.java#L274,https://github.com/apache/tomcat/tree/2b5ab0627098a0b6654afebb914d7c25fd98638d//java/org/apache/catalina/deploy/SecurityCollection.java,,unknown,"public String[] findOmittedMethods() {

        return (omittedMethods);

    }"
224,1678,tomcat,EI_EXPOSE_REP2,B,last,,MALICIOUS_CODE,org.apache.tomcat.websocket,org.apache.tomcat.websocket.PojoMessageHandlerBase,params,<init>,,params,"params,params",49,49,close,https://github.com/apache/tomcat/tree/ad9a49cb08bf004af97cad465bba45d21d112325//java/org/apache/tomcat/websocket/PojoMessageHandlerBase.java#L49,https://github.com/apache/tomcat/tree/2b5ab0627098a0b6654afebb914d7c25fd98638d//java/org/apache/tomcat/websocket/PojoMessageHandlerBase.java,,unknown,
225,1688,tomcat,EI_EXPOSE_REP,B,last,,MALICIOUS_CODE,org.apache.catalina.deploy,org.apache.catalina.deploy.SecurityCollection,patterns,findPatterns,,patterns,patterns,302,302,close,https://github.com/apache/tomcat/tree/ad9a49cb08bf004af97cad465bba45d21d112325//java/org/apache/catalina/deploy/SecurityCollection.java#L302,https://github.com/apache/tomcat/tree/2b5ab0627098a0b6654afebb914d7c25fd98638d//java/org/apache/catalina/deploy/SecurityCollection.java,,unknown,"public String[] findPatterns() {

        return (patterns);

    }"
226,9468,jmeter,EI_EXPOSE_REP,C,last,,MALICIOUS_CODE,org.apache.jmeter.visualizers,org.apache.jmeter.visualizers.AxisGraph,color,getColor,,color,color,184,184,close,https://github.com/apache/jmeter/tree/032cc396b962c0b5ac6a31f0b756d624be34efd0//src/components/org/apache/jmeter/visualizers/AxisGraph.java#L184,https://github.com/apache/jmeter/tree/b3f452902a78827bd885e6dbf30b14d11fb4df93//src/components/org/apache/jmeter/visualizers/AxisGraph.java,,open,"public Color[] getColor() {
        return color;
    }"
227,9473,jmeter,EI_EXPOSE_REP2,C,last,,MALICIOUS_CODE,org.apache.jmeter.visualizers,org.apache.jmeter.visualizers.AxisGraph,xAxisLabels,setXAxisLabels,,labels,"labels,xAxisLabels",147,147,close,https://github.com/apache/jmeter/tree/032cc396b962c0b5ac6a31f0b756d624be34efd0//src/components/org/apache/jmeter/visualizers/AxisGraph.java#L147,https://github.com/apache/jmeter/tree/b3f452902a78827bd885e6dbf30b14d11fb4df93//src/components/org/apache/jmeter/visualizers/AxisGraph.java,,open,"public void setXAxisLabels(String[] labels) {
        this.xAxisLabels = labels;
    }"
228,9479,jmeter,EI_EXPOSE_REP2,C,last,,MALICIOUS_CODE,org.apache.jmeter.visualizers,org.apache.jmeter.visualizers.RespTimeGraphChart,legendLabels,setLegendLabels,,labels,"labels,legendLabels",144,144,close,https://github.com/apache/jmeter/tree/032cc396b962c0b5ac6a31f0b756d624be34efd0//src/components/org/apache/jmeter/visualizers/RespTimeGraphChart.java#L144,https://github.com/apache/jmeter/tree/b3f452902a78827bd885e6dbf30b14d11fb4df93//src/components/org/apache/jmeter/visualizers/RespTimeGraphChart.java,,open,"public void setLegendLabels(String[] labels) {
        this.legendLabels = labels;
    }"
229,9481,jmeter,EI_EXPOSE_REP2,C,last,,MALICIOUS_CODE,org.apache.commons.cli.avalon,org.apache.commons.cli.avalon.CLArgsParser,m_optionDescriptors,<init>,,m_optionDescriptors,"m_optionDescriptors,optionDescriptors",224,224,close,https://github.com/apache/jmeter/tree/032cc396b962c0b5ac6a31f0b756d624be34efd0//src/jorphan/org/apache/commons/cli/avalon/CLArgsParser.java#L224,https://github.com/apache/jmeter/tree/b3f452902a78827bd885e6dbf30b14d11fb4df93//src/jorphan/org/apache/commons/cli/avalon/CLArgsParser.java,,open,
230,9486,jmeter,EI_EXPOSE_REP,C,last,,MALICIOUS_CODE,org.apache.jmeter,org.apache.jmeter.JMeter,DEFAULT_ICONS,getIconMappings,,DEFAULT_ICONS,DEFAULT_ICONS,1080,1080,close,https://github.com/apache/jmeter/tree/032cc396b962c0b5ac6a31f0b756d624be34efd0//src/core/org/apache/jmeter/JMeter.java#L1080,https://github.com/apache/jmeter/tree/b3f452902a78827bd885e6dbf30b14d11fb4df93//src/core/org/apache/jmeter/JMeter.java,,open,"@Override
    public String[][] getIconMappings() {
        final String defaultIconProp = ""org/apache/jmeter/images/icon.properties""; //$NON-NLS-1$
        String iconProp = JMeterUtils.getPropDefault(""jmeter.icons"", defaultIconProp);//$NON-NLS-1$
        Properties p = JMeterUtils.loadProperties(iconProp);
        if (p == null && !iconProp.equals(defaultIconProp)) {
            log.info(iconProp + "" not found - using "" + defaultIconProp);
            iconProp = defaultIconProp;
            p = JMeterUtils.loadProperties(iconProp);
        }
        if (p == null) {
            log.info(iconProp + "" not found - using inbuilt icon set"");
            return DEFAULT_ICONS;
        }
        log.info(""Loaded icon properties from "" + iconProp);
        String[][] iconlist = new String[p.size()][3];
        Enumeration<?> pe = p.keys();
        int i = 0;
        while (pe.hasMoreElements()) {
            String key = (String) pe.nextElement();
            String icons[] = JOrphanUtils.split(p.getProperty(key), "" "");//$NON-NLS-1$
            iconlist[i][0] = key;
            iconlist[i][1] = icons[0];
            if (icons.length > 1) {
                iconlist[i][2] = icons[1];
            }
            i++;
        }
        return iconlist;
    }"
231,9491,jmeter,EI_EXPOSE_REP2,C,last,,MALICIOUS_CODE,org.apache.commons.cli.avalon,org.apache.commons.cli.avalon.CLArgsParser,m_args,<init>,,args,"args,m_args",227,227,close,https://github.com/apache/jmeter/tree/032cc396b962c0b5ac6a31f0b756d624be34efd0//src/jorphan/org/apache/commons/cli/avalon/CLArgsParser.java#L227,https://github.com/apache/jmeter/tree/b3f452902a78827bd885e6dbf30b14d11fb4df93//src/jorphan/org/apache/commons/cli/avalon/CLArgsParser.java,,open,
232,9499,jmeter,EI_EXPOSE_REP2,C,last,,MALICIOUS_CODE,org.apache.jmeter.visualizers,org.apache.jmeter.visualizers.AxisGraph,legendLabels,setLegendLabels,,labels,"labels,legendLabels",155,155,close,https://github.com/apache/jmeter/tree/032cc396b962c0b5ac6a31f0b756d624be34efd0//src/components/org/apache/jmeter/visualizers/AxisGraph.java#L155,https://github.com/apache/jmeter/tree/b3f452902a78827bd885e6dbf30b14d11fb4df93//src/components/org/apache/jmeter/visualizers/AxisGraph.java,,open,"public void setLegendLabels(String[] labels) {
        this.legendLabels = labels;
    }"
233,9505,jmeter,EI_EXPOSE_REP,C,last,,MALICIOUS_CODE,org.apache.jmeter.testbeans.gui,org.apache.jmeter.testbeans.gui.BooleanPropertyEditor,TAGS,getTags,,TAGS,TAGS,48,48,close,https://github.com/apache/jmeter/tree/032cc396b962c0b5ac6a31f0b756d624be34efd0//src/core/org/apache/jmeter/testbeans/gui/BooleanPropertyEditor.java#L48,https://github.com/apache/jmeter/tree/b3f452902a78827bd885e6dbf30b14d11fb4df93//src/core/org/apache/jmeter/testbeans/gui/BooleanPropertyEditor.java,,open,"@Override
    public String[] getTags() {
        return TAGS;
    }"
234,9506,jmeter,EI_EXPOSE_REP2,C,last,,MALICIOUS_CODE,org.apache.jmeter.visualizers,org.apache.jmeter.visualizers.RespTimeGraphChart,data,setData,,data,"data,data",120,120,close,https://github.com/apache/jmeter/tree/032cc396b962c0b5ac6a31f0b756d624be34efd0//src/components/org/apache/jmeter/visualizers/RespTimeGraphChart.java#L120,https://github.com/apache/jmeter/tree/b3f452902a78827bd885e6dbf30b14d11fb4df93//src/components/org/apache/jmeter/visualizers/RespTimeGraphChart.java,,open,"public void setData(double[][] data) {
        this.data = data;
    }"
235,9514,jmeter,EI_EXPOSE_REP2,C,last,,MALICIOUS_CODE,org.apache.jmeter.visualizers,org.apache.jmeter.visualizers.RespTimeGraphChart,color,setColor,,color,"color,color",187,187,close,https://github.com/apache/jmeter/tree/032cc396b962c0b5ac6a31f0b756d624be34efd0//src/components/org/apache/jmeter/visualizers/RespTimeGraphChart.java#L187,https://github.com/apache/jmeter/tree/b3f452902a78827bd885e6dbf30b14d11fb4df93//src/components/org/apache/jmeter/visualizers/RespTimeGraphChart.java,,open,"public void setColor(Color[] color) {
        this.color = color;
    }"
236,9515,jmeter,EI_EXPOSE_REP2,C,last,,MALICIOUS_CODE,org.apache.jmeter.protocol.http.util.accesslog,org.apache.jmeter.protocol.http.util.accesslog.LogFilter,INCPTRN,includePattern,,INCPTRN,"INCPTRN,regexp",177,177,close,https://github.com/apache/jmeter/tree/032cc396b962c0b5ac6a31f0b756d624be34efd0//src/protocol/http/org/apache/jmeter/protocol/http/util/accesslog/LogFilter.java#L177,https://github.com/apache/jmeter/tree/b3f452902a78827bd885e6dbf30b14d11fb4df93//src/protocol/http/org/apache/jmeter/protocol/http/util/accesslog/LogFilter.java,,open,"@Override
    public void includePattern(String[] regexp) {
        if (regexp != null && regexp.length > 0) {
            INCPTRN = regexp;
            this.PTRNFILTER = true;
            // now we create the compiled pattern and
            // add it to the arraylist
            for (int idx = 0; idx < INCPTRN.length; idx++) {
                this.INCPATTERNS.add(this.createPattern(INCPTRN[idx]));
            }
        }
    }"
237,9516,jmeter,EI_EXPOSE_REP2,C,last,,MALICIOUS_CODE,org.apache.jmeter.visualizers,org.apache.jmeter.visualizers.AxisGraph,data,setData,,data,"data,data",123,123,close,https://github.com/apache/jmeter/tree/032cc396b962c0b5ac6a31f0b756d624be34efd0//src/components/org/apache/jmeter/visualizers/AxisGraph.java#L123,https://github.com/apache/jmeter/tree/b3f452902a78827bd885e6dbf30b14d11fb4df93//src/components/org/apache/jmeter/visualizers/AxisGraph.java,,open,"public void setData(double[][] data) {
        this.data = data;
    }"
238,9519,jmeter,EI_EXPOSE_REP2,C,last,,MALICIOUS_CODE,org.apache.jmeter.visualizers,org.apache.jmeter.visualizers.RespTimeGraphChart,xAxisLabels,setXAxisLabels,,labels,"labels,xAxisLabels",136,136,close,https://github.com/apache/jmeter/tree/032cc396b962c0b5ac6a31f0b756d624be34efd0//src/components/org/apache/jmeter/visualizers/RespTimeGraphChart.java#L136,https://github.com/apache/jmeter/tree/b3f452902a78827bd885e6dbf30b14d11fb4df93//src/components/org/apache/jmeter/visualizers/RespTimeGraphChart.java,,open,"public void setXAxisLabels(String[] labels) {
        this.xAxisLabels = labels;
    }"
239,9530,jmeter,EI_EXPOSE_REP,C,last,,MALICIOUS_CODE,org.apache.jmeter.protocol.http.proxy,org.apache.jmeter.protocol.http.proxy.HttpRequestHdr,rawPostData,getRawPostData,,rawPostData,rawPostData,432,432,close,https://github.com/apache/jmeter/tree/032cc396b962c0b5ac6a31f0b756d624be34efd0//src/protocol/http/org/apache/jmeter/protocol/http/proxy/HttpRequestHdr.java#L432,https://github.com/apache/jmeter/tree/b3f452902a78827bd885e6dbf30b14d11fb4df93//src/protocol/http/org/apache/jmeter/protocol/http/proxy/HttpRequestHdr.java,,open,"public byte[] getRawPostData() {
        return rawPostData;
    }"
240,9531,jmeter,EI_EXPOSE_REP,C,last,,MALICIOUS_CODE,org.apache.jmeter.visualizers,org.apache.jmeter.visualizers.RespTimeGraphChart,color,getColor,,color,color,180,180,close,https://github.com/apache/jmeter/tree/032cc396b962c0b5ac6a31f0b756d624be34efd0//src/components/org/apache/jmeter/visualizers/RespTimeGraphChart.java#L180,https://github.com/apache/jmeter/tree/b3f452902a78827bd885e6dbf30b14d11fb4df93//src/components/org/apache/jmeter/visualizers/RespTimeGraphChart.java,,open,"public Color[] getColor() {
        return color;
    }"
241,9562,jmeter,EI_EXPOSE_REP2,C,last,,MALICIOUS_CODE,org.apache.jmeter.protocol.http.util.accesslog,org.apache.jmeter.protocol.http.util.accesslog.LogFilter,EXCFILE,excludeFiles,,EXCFILE,"EXCFILE,filenames",161,161,close,https://github.com/apache/jmeter/tree/032cc396b962c0b5ac6a31f0b756d624be34efd0//src/protocol/http/org/apache/jmeter/protocol/http/util/accesslog/LogFilter.java#L161,https://github.com/apache/jmeter/tree/b3f452902a78827bd885e6dbf30b14d11fb4df93//src/protocol/http/org/apache/jmeter/protocol/http/util/accesslog/LogFilter.java,,open,"@Override
    public void excludeFiles(String[] filenames) {
        if (filenames != null && filenames.length > 0) {
            EXCFILE = filenames;
            this.FILEFILTER = true;
        }
    }"
242,9574,jmeter,EI_EXPOSE_REP,C,last,,MALICIOUS_CODE,org.apache.jmeter.util,org.apache.jmeter.util.JMeterTreeNodeTransferable,DATA_FLAVORS,getTransferDataFlavors,,DATA_FLAVORS,DATA_FLAVORS,46,46,close,https://github.com/apache/jmeter/tree/032cc396b962c0b5ac6a31f0b756d624be34efd0//src/core/org/apache/jmeter/util/JMeterTreeNodeTransferable.java#L46,https://github.com/apache/jmeter/tree/b3f452902a78827bd885e6dbf30b14d11fb4df93//src/core/org/apache/jmeter/util/JMeterTreeNodeTransferable.java,,open,"@Override
    public DataFlavor[] getTransferDataFlavors() {
        return DATA_FLAVORS;
    }"
243,9594,jmeter,EI_EXPOSE_REP2,C,last,,MALICIOUS_CODE,org.apache.jmeter.protocol.http.util.accesslog,org.apache.jmeter.protocol.http.util.accesslog.LogFilter,INCFILE,includeFiles,,INCFILE,"INCFILE,filenames",147,147,close,https://github.com/apache/jmeter/tree/032cc396b962c0b5ac6a31f0b756d624be34efd0//src/protocol/http/org/apache/jmeter/protocol/http/util/accesslog/LogFilter.java#L147,https://github.com/apache/jmeter/tree/b3f452902a78827bd885e6dbf30b14d11fb4df93//src/protocol/http/org/apache/jmeter/protocol/http/util/accesslog/LogFilter.java,,open,"@Override
    public void includeFiles(String[] filenames) {
        if (filenames != null && filenames.length > 0) {
            INCFILE = filenames;
            this.FILEFILTER = true;
        }
    }"
244,9598,jmeter,EI_EXPOSE_REP2,C,last,,MALICIOUS_CODE,org.apache.jmeter.gui.util,org.apache.jmeter.gui.util.PowerTableModel,columnClasses,<init>,,classes,"classes,columnClasses",45,45,close,https://github.com/apache/jmeter/tree/032cc396b962c0b5ac6a31f0b756d624be34efd0//src/core/org/apache/jmeter/gui/util/PowerTableModel.java#L45,https://github.com/apache/jmeter/tree/b3f452902a78827bd885e6dbf30b14d11fb4df93//src/core/org/apache/jmeter/gui/util/PowerTableModel.java,,open,
245,9606,jmeter,EI_EXPOSE_REP,C,last,,MALICIOUS_CODE,org.apache.commons.cli.avalon,org.apache.commons.cli.avalon.CLArgsParser,m_unparsedArgs,getUnparsedArgs,,m_unparsedArgs,m_unparsedArgs,107,107,close,https://github.com/apache/jmeter/tree/032cc396b962c0b5ac6a31f0b756d624be34efd0//src/jorphan/org/apache/commons/cli/avalon/CLArgsParser.java#L107,https://github.com/apache/jmeter/tree/b3f452902a78827bd885e6dbf30b14d11fb4df93//src/jorphan/org/apache/commons/cli/avalon/CLArgsParser.java,,open,"public final String[] getUnparsedArgs() {
        return m_unparsedArgs;
    }"
246,9619,jmeter,EI_EXPOSE_REP2,C,last,,MALICIOUS_CODE,org.apache.jmeter.visualizers,org.apache.jmeter.visualizers.AxisGraph,color,setColor,,color,"color,color",191,191,close,https://github.com/apache/jmeter/tree/032cc396b962c0b5ac6a31f0b756d624be34efd0//src/components/org/apache/jmeter/visualizers/AxisGraph.java#L191,https://github.com/apache/jmeter/tree/b3f452902a78827bd885e6dbf30b14d11fb4df93//src/components/org/apache/jmeter/visualizers/AxisGraph.java,,open,"public void setColor(Color[] color) {
        this.color = color;
    }"
247,9620,jmeter,EI_EXPOSE_REP2,C,last,,MALICIOUS_CODE,org.apache.jmeter.visualizers,org.apache.jmeter.visualizers.LineGraph,yAxisLabel,setYAxisLabels,,label,"label,yAxisLabel",120,120,close,https://github.com/apache/jmeter/tree/032cc396b962c0b5ac6a31f0b756d624be34efd0//src/components/org/apache/jmeter/visualizers/LineGraph.java#L120,https://github.com/apache/jmeter/tree/b3f452902a78827bd885e6dbf30b14d11fb4df93//src/components/org/apache/jmeter/visualizers/LineGraph.java,,open,"public void setYAxisLabels(String[] label) {
        this.yAxisLabel = label;
    }"
248,9627,jmeter,EI_EXPOSE_REP2,C,last,,MALICIOUS_CODE,org.apache.jmeter.visualizers,org.apache.jmeter.visualizers.LineGraph,data,setData,,data,"data,data",100,100,close,https://github.com/apache/jmeter/tree/032cc396b962c0b5ac6a31f0b756d624be34efd0//src/components/org/apache/jmeter/visualizers/LineGraph.java#L100,https://github.com/apache/jmeter/tree/b3f452902a78827bd885e6dbf30b14d11fb4df93//src/components/org/apache/jmeter/visualizers/LineGraph.java,,open,"public void setData(double[][] data) {
        this.data = data;
    }"
249,9630,jmeter,EI_EXPOSE_REP,C,last,,MALICIOUS_CODE,org.apache.jmeter.samplers,org.apache.jmeter.samplers.SampleResult,responseData,getResponseData,,responseData,responseData,686,686,close,https://github.com/apache/jmeter/tree/032cc396b962c0b5ac6a31f0b756d624be34efd0//src/core/org/apache/jmeter/samplers/SampleResult.java#L686,https://github.com/apache/jmeter/tree/b3f452902a78827bd885e6dbf30b14d11fb4df93//src/core/org/apache/jmeter/samplers/SampleResult.java,,open,"public byte[] getResponseData() {
        return responseData;
    }"
250,9648,jmeter,EI_EXPOSE_REP2,C,last,,MALICIOUS_CODE,org.apache.jmeter.protocol.http.util.accesslog,org.apache.jmeter.protocol.http.util.accesslog.LogFilter,EXCPTRN,excludePattern,,EXCPTRN,"EXCPTRN,regexp",199,199,close,https://github.com/apache/jmeter/tree/032cc396b962c0b5ac6a31f0b756d624be34efd0//src/protocol/http/org/apache/jmeter/protocol/http/util/accesslog/LogFilter.java#L199,https://github.com/apache/jmeter/tree/b3f452902a78827bd885e6dbf30b14d11fb4df93//src/protocol/http/org/apache/jmeter/protocol/http/util/accesslog/LogFilter.java,,open,"@Override
    public void excludePattern(String[] regexp) {
        if (regexp != null && regexp.length > 0) {
            EXCPTRN = regexp;
            this.PTRNFILTER = true;
            // now we create the compiled pattern and
            // add it to the arraylist
            for (int idx = 0; idx < EXCPTRN.length; idx++) {
                this.EXCPATTERNS.add(this.createPattern(EXCPTRN[idx]));
            }
        }
    }"
251,9651,jmeter,EI_EXPOSE_REP2,C,last,,MALICIOUS_CODE,org.apache.jmeter.visualizers,org.apache.jmeter.visualizers.LineGraph,xAxisLabels,setXAxisLabels,,labels,"labels,xAxisLabels",116,116,close,https://github.com/apache/jmeter/tree/032cc396b962c0b5ac6a31f0b756d624be34efd0//src/components/org/apache/jmeter/visualizers/LineGraph.java#L116,https://github.com/apache/jmeter/tree/b3f452902a78827bd885e6dbf30b14d11fb4df93//src/components/org/apache/jmeter/visualizers/LineGraph.java,,open,"public void setXAxisLabels(String[] labels) {
        this.xAxisLabels = labels;
    }"
252,9659,jmeter,EI_EXPOSE_REP2,C,last,,MALICIOUS_CODE,org.apache.jmeter.gui,org.apache.jmeter.gui.JMeterFileFilter,exts,<init>,,extensions,"extensions,exts",58,58,close,https://github.com/apache/jmeter/tree/032cc396b962c0b5ac6a31f0b756d624be34efd0//src/core/org/apache/jmeter/gui/JMeterFileFilter.java#L58,https://github.com/apache/jmeter/tree/b3f452902a78827bd885e6dbf30b14d11fb4df93//src/core/org/apache/jmeter/gui/JMeterFileFilter.java,,open,
253,9483,jmeter,EI_EXPOSE_REP,B,last,,MALICIOUS_CODE,org.apache.jmeter.gui.tree,org.apache.jmeter.gui.tree.JMeterTreeListener,draggedNodes,getDraggedNodes,,draggedNodes,draggedNodes,202,202,close,https://github.com/apache/jmeter/tree/adca9fe1d982342e0cec8d1e410dabd0967bb852//src/core/org/apache/jmeter/gui/tree/JMeterTreeListener.java#L202,https://github.com/apache/jmeter/tree/b3f452902a78827bd885e6dbf30b14d11fb4df93//src/core/org/apache/jmeter/gui/tree/JMeterTreeListener.java,,unknown,
